municipality,nom_ent,nom_mun,margination,T_mortalidad,T_mortalidad_Rural,T_mortalidad_Urbano,pct_single,avg_children_born,pct_fem_primary_degree,insurance_none,avg_prenatal_consults
16044,Michoacán de Ocampo,Jiménez,-0.910962682,1.945525292,0,3.802281369,31.6,3,16.1,93,7.458187066
16045,Michoacán de Ocampo,Jiquilpan,-1.088325901,0.476644423,0.64516129,0,36.4,2.6,18.3,454,7.410110814
16046,Michoacán de Ocampo,Juárez,-0.742852536,0,0,0,33.3,3.2,15.4,160,6.899006196
16047,Michoacán de Ocampo,Jungapeo,-0.718156685,0.832639467,1.919385797,0,32.1,3.1,17.6,382,7.114090088
16048,Michoacán de Ocampo,Lagunillas,-0.811098583,3.267973856,0,3.267973856,32.7,3.1,14.2,28,6.554984301
16049,Michoacán de Ocampo,Madero,-0.172072474,1.609010459,1.10619469,2.949852507,38.4,3.2,17.5,143,6.278469743
16050,Michoacán de Ocampo,Maravatío,-0.72506962,0.526408142,0.635122261,0.392156863,37.7,2.9,16.2,1343,7.236850895
16051,Michoacán de Ocampo,Marcos Castellanos,-1.18355335,3.738317757,5.050505051,0,36.3,2.6,19.9,125,7.52681769
16052,Michoacán de Ocampo,Lázaro Cárdenas,-1.122144397,0.663632916,0.692520776,0,34.3,2.4,23.3,733,6.91257502
16053,Michoacán de Ocampo,Morelia,-1.316250783,0.391969733,0.37337316,0.821692687,37.3,2.1,20.9,7991,7.430113593
16054,Michoacán de Ocampo,Morelos,-0.784784761,0,0,0,35.9,3.1,23.1,72,7.323630223
16055,Michoacán de Ocampo,Múgica,-0.687897122,0.557880056,0.32905561,1.831501832,33.7,2.8,16.1,442,6.332785306
16056,Michoacán de Ocampo,Nahuatzen,0.020159366,2.819548872,2.948402948,0,28.9,2.7,11.6,1456,7.037394652
16057,Michoacán de Ocampo,Nocupétaro,-0.135548378,2.743484225,2.252252252,3.50877193,38.6,3.7,17.1,144,6.822035881
16058,Michoacán de Ocampo,Nuevo Parangaricutiro,-0.840381762,0.873362445,0,6.493506494,31.3,2.5,12.2,147,8.142577031
16059,Michoacán de Ocampo,Nuevo Urecho,-0.640408447,1.808318264,0,1.808318264,34.6,3.2,18.2,374,8.008024814
16060,Michoacán de Ocampo,Numarán,-0.994704073,0,0,0,33.3,2.6,19.5,111,7.808749828
16061,Michoacán de Ocampo,Ocampo,-0.319729883,0.610873549,1.709401709,0,35.8,3.1,16.1,655,6.902169373
16062,Michoacán de Ocampo,Pajacuarán,-0.758765568,0.606428138,0.773993808,0,32.9,3.1,14.4,303,7.143770132
16063,Michoacán de Ocampo,Panindícuaro,-0.682111628,1.683501684,3.03030303,0,33.9,3,12,110,7.209994463
16064,Michoacán de Ocampo,Parácuaro,-0.510914738,1.100715465,0.766871166,1.949317739,33.7,3.1,13.4,580,6.431950479
16065,Michoacán de Ocampo,Paracho,-0.416131981,0.395100751,0.475285171,0,30.9,2.7,18.2,1194,7.090698608
16066,Michoacán de Ocampo,Pátzcuaro,-0.839419723,0.449034576,0.541711809,0,35.2,2.6,22.7,1015,7.350487931
16067,Michoacán de Ocampo,Penjamillo,-0.770258372,1.049317943,2.96735905,0,33.5,2.9,18.7,144,7.869664553
16068,Michoacán de Ocampo,Peribán,-0.92964456,0.68212824,0,2.617801047,33.6,2.7,14.9,142,7.41872493
16069,Michoacán de Ocampo,La Piedad,-1.179734427,0.294594196,0.331840053,0,34.7,2.4,22.6,907,7.730429355
16070,Michoacán de Ocampo,Purépero,-1.100705867,0,0,0,32.6,2.5,24.8,207,8.308072654
16071,Michoacán de Ocampo,Puruándiro,-0.861069525,0.513742615,0.379218809,0.796178344,33.1,2.9,18.6,1020,7.68464596
16072,Michoacán de Ocampo,Queréndaro,-0.838298605,0,0,0,35.6,2.9,15.3,137,6.601988792
16073,Michoacán de Ocampo,Quiroga,-0.618173093,0.597371565,0,4.219409283,31.9,2.6,10.8,203,6.827608349
16074,Michoacán de Ocampo,Cojumatlán de Régules,-0.795040251,1.594896332,2.06185567,0,34.9,3,16.5,64,7.315235854
16075,Michoacán de Ocampo,Los Reyes,-0.719540062,1.373626374,1.96206671,0,33.6,2.6,17.4,523,7.413396136
16076,Michoacán de Ocampo,Sahuayo,-1.120524415,0.660501982,0.711068974,0,35,2.4,18,672,7.075957662
16077,Michoacán de Ocampo,San Lucas,-0.235392953,0,0,0,32,3.2,16.6,287,7.181352578
16078,Michoacán de Ocampo,Santa Ana Maya,-0.756029933,0,0,0,34.2,2.8,18.2,256,7.09900331
16079,Michoacán de Ocampo,Salvador Escalante,-0.486128671,0.804936947,0.790201501,0.836120401,33.6,2.8,16.5,1879,7.624058782
16080,Michoacán de Ocampo,Senguio,-0.577212563,0,0,0,38.5,3.2,17.5,261,7.360941883
16081,Michoacán de Ocampo,Susupuato,-0.170384352,0,0,0,36.8,3.5,13.2,140,6.827224894
16082,Michoacán de Ocampo,Tacámbaro,-0.740612805,0.347161951,0,0.706713781,35.6,2.8,19.5,1267,7.292580786
16083,Michoacán de Ocampo,Tancítaro,-0.57987472,2.946375958,2.645502646,3.188097768,36.4,3,14.9,487,7.046507737
16084,Michoacán de Ocampo,Tangamandapio,-0.34421134,0.452898551,0,3.154574132,35.8,2.8,9.8,463,7.095882787
16085,Michoacán de Ocampo,Tangancícuaro,-0.700804229,0.427899016,0,1.390820584,30.9,2.8,9.9,791,7.523575014
16086,Michoacán de Ocampo,Tanhuato,-0.951318022,0,0,0,31.9,2.7,18.2,123,7.840615403
16087,Michoacán de Ocampo,Taretan,-0.912012782,0,0,0,32.2,2.9,18.1,82,8.379440136
16088,Michoacán de Ocampo,Tarímbaro,-1.167243838,1.250260471,1.144492132,1.533742331,30.6,2.2,22.2,892,7.328791284
16089,Michoacán de Ocampo,Tepalcatepec,-0.768765963,0.858369099,1.064962726,0,34.8,3,18.1,487,6.843959344
16090,Michoacán de Ocampo,Tingambato,-0.580210351,0,0,0,33.9,2.5,19.2,195,7.136369234
16091,Michoacán de Ocampo,Tingüindín,-0.865860736,2.512562814,2.024291498,3.311258278,34.3,2.7,18.3,123,7.25469245
16092,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,0.015050308,2.386634845,2.207505519,2.597402597,37.9,3.7,13.1,157,6.480682025
16093,Michoacán de Ocampo,Tlalpujahua,-0.552045228,0.689655172,0,0.981354269,38.6,2.9,18.9,309,6.82356321
16094,Michoacán de Ocampo,Tlazazalca,-0.804925327,2.770083102,0,6.289308176,31.1,3.2,11.1,106,8.425909216
16095,Michoacán de Ocampo,Tocumbo,-0.893883727,0,0,0,32.4,2.7,19.8,42,7.822288462
16096,Michoacán de Ocampo,Tumbiscatío,-0.181950507,0,0,0,39,3.5,13.3,79,6.522945744
16097,Michoacán de Ocampo,Turicato,-0.140175785,0.416146484,0,0.541125541,36.3,3.3,15.2,584,6.877732777
16098,Michoacán de Ocampo,Tuxpan,-0.696692807,0.557413601,0,1.14416476,34.8,2.9,21.1,825,7.464363926
16099,Michoacán de Ocampo,Tuzantla,-0.127541159,1.164144354,0,1.612903226,37,3.6,16.5,112,6.882894947
16100,Michoacán de Ocampo,Tzintzuntzan,-0.549943125,1.068376068,1.506024096,0,34.9,2.8,15.6,128,7.188177093
16101,Michoacán de Ocampo,Tzitzio,0.030453982,0,0,0,39.5,3.8,15.2,69,6.23261039
16102,Michoacán de Ocampo,Uruapan,-1.09401953,0.227738556,0.238185976,0,33.9,2.4,20.9,2135,7.519084298
16103,Michoacán de Ocampo,Venustiano Carranza,-0.962125425,0,0,0,32.6,2.9,16.6,339,7.065352456
16104,Michoacán de Ocampo,Villamar,-0.803639992,0,0,0,34.1,3.1,16.4,290,7.357455085
16105,Michoacán de Ocampo,Vista Hermosa,-0.957432519,0,0,0,31.7,2.7,19.1,196,7.480599241
16106,Michoacán de Ocampo,Yurécuaro,-0.929308181,0.9765625,1.142204455,0,32.5,2.6,11.9,338,7.278886109
16107,Michoacán de Ocampo,Zacapu,-1.13780419,0,0,0,32.3,2.5,22.9,635,8.186588685
16108,Michoacán de Ocampo,Zamora,-1.085753097,0.283828851,0.303697517,0,32.3,2.4,18,2044,7.32636359
16109,Michoacán de Ocampo,Zináparo,-0.93962624,0,0,0,35.2,2.7,20.1,25,8.564171477
16110,Michoacán de Ocampo,Zinapécuaro,-0.853028025,1.302931596,1.488095238,0.948766603,34.7,3,16.3,741,6.74648677
16111,Michoacán de Ocampo,Ziracuaretiro,-0.734297444,0,0,0,33.8,2.6,15.3,218,7.373544278
16112,Michoacán de Ocampo,Zitácuaro,-0.705158401,1.165501166,1.53698367,0.592592593,36.3,2.7,20.5,2640,7.077825203
16113,Michoacán de Ocampo,José Sixto Verduzco,-0.905367696,0.754716981,1.455604076,0,31.4,3,15.8,283,7.515021401
17001,Morelos,Amacuzac,-0.938055208,1.499250375,0,2.849002849,33.5,2.9,21.6,704,7.116529828
17002,Morelos,Atlatlahucan,-0.881982969,0,0,0,31.6,2.4,19.2,180,6.495199567
17003,Morelos,Axochiapan,-0.612195875,1.137656428,1.299263751,0,35,2.6,21.8,547,6.53917665
17004,Morelos,Ayala,-0.894752085,1.031565917,0.825536599,1.648804617,33.8,2.6,22.1,905,6.74239133
17005,Morelos,Coatlán del Río,-0.769092472,0,0,0,34.3,2.9,19.8,187,6.772981075
17006,Morelos,Cuautla,-1.211205857,0.19438235,0.256508914,0,34.4,2.2,24.7,1913,6.999565059
17007,Morelos,Cuernavaca,-1.418316251,0.536789234,0.470643605,3.424657534,35.6,2,22.8,4350,7.306772553
17008,Morelos,Emiliano Zapata,-1.213697287,0.441014333,0.237135404,3.144654088,32.8,2.3,21.4,765,7.099063547
17009,Morelos,Huitzilac,-0.970255311,0,0,0,32.4,2.3,21.1,327,7.015907163
17010,Morelos,Jantetelco,-0.904846702,0,0,0,34.5,2.6,17.3,164,7.026073863
17011,Morelos,Jiutepec,-1.343004452,0.437905062,0.454628114,0,34.8,2.1,25.3,1621,7.436735276
17012,Morelos,Jojutla,-1.175675769,1.038152089,1.150086256,0,33.5,2.3,24.3,2674,7.038947171
17013,Morelos,Jonacatepec,-0.851058457,2.227171492,2.849002849,0,35.4,2.4,21.4,176,7.293591364
17014,Morelos,Mazatepec,-0.975645157,0,0,0,34,2.6,23,187,6.738344509
17015,Morelos,Miacatlán,-0.713219844,0.565291125,0,1.6,34.9,2.7,20.3,574,6.398181735
17016,Morelos,Ocuituco,-0.729742864,0.848176421,1.140250855,0,33.9,2.8,20,240,6.893335919
17017,Morelos,Puente de Ixtla,-0.778943743,1.008471158,1.212121212,0,32.8,2.6,21.7,2944,6.648880998
17018,Morelos,Temixco,-1.102268562,0.480615187,0.348250044,2.004008016,34.4,2.4,21.3,901,6.623534695
17019,Morelos,Tepalcingo,-0.736250907,0.639386189,0.796178344,0,34.3,2.7,17.7,349,6.827641031
17020,Morelos,Tepoztlán,-1.012052903,0.562113547,0.827129859,0,33.4,2.2,24,342,7.331034859
17021,Morelos,Tetecala,-0.920396022,0,0,0,34.4,2.6,22.7,135,6.836988589
17022,Morelos,Tetela del Volcán,-0.631281968,0,0,0,36.2,2.7,17.6,423,7.044881086
17023,Morelos,Tlalnepantla,-0.570500964,0,0,0,30,2.4,17.7,79,7.153405646
17024,Morelos,Tlaltizapán,-1.000958927,0,0,0,32.9,2.5,22.3,2151,7.1147286
17025,Morelos,Tlaquiltenango,-0.940145421,0,0,0,33.9,2.6,21,1496,6.936519191
17026,Morelos,Tlayacapan,-0.89990023,0.965250965,0,1.953125,30.5,2.3,22,154,7.338833138
17027,Morelos,Totolapan,-0.695563092,0,0,0,30.9,2.5,18.3,106,6.754695546
17028,Morelos,Xochitepec,-0.961005107,0.260145682,0.299043062,0,32.8,2.4,21.3,1056,6.734163815
17029,Morelos,Yautepec,-1.094798271,0.835701153,0.739462657,1.038421599,32.5,2.4,23.3,555,6.990435515
17030,Morelos,Yecapixtla,-0.819170066,0.338524035,0.460193281,0,34,2.5,21.3,656,6.825488377
17031,Morelos,Zacatepec,-1.269079109,0.852878465,0.990589401,0,34.1,2.3,26.5,1394,7.180479497
17032,Morelos,Zacualpan,-0.806490283,0,0,0,33.1,2.5,22,87,7.787679949
17033,Morelos,Temoac,-0.663791975,0,0,0,37.1,2.4,14.2,138,6.702920772
18001,Nayarit,Acaponeta,-0.985265512,0.370919881,0,1.029866117,34.2,2.9,23,253,6.567488318
18002,Nayarit,Ahuacatlán,-1.188900322,0,0,0,33.6,3,21.8,141,7.123781341
18003,Nayarit,Amatlán de Cañas,-1.070091258,0,0,0,32.3,3.3,24.6,100,7.319836599
18004,Nayarit,Compostela,-1.079813105,0.59618442,0.532765051,0.782472613,32.1,2.8,22,729,7.439130005
18005,Nayarit,Huajicori,0.083881105,3.285870756,3.003003003,3.448275862,37.7,3.3,18.2,202,5.86498883
18006,Nayarit,Ixtlán del Río,-1.234325901,1.439539347,1.618122977,0,36.1,2.7,25.4,293,6.750120713
18007,Nayarit,Jala,-0.78294813,1.200480192,1.618122977,0,35,3.1,22.5,195,6.600848975
18008,Nayarit,Xalisco,-1.33902639,0.859845228,0.677277345,1.865671642,33.8,2.3,24.3,962,7.927395095
18009,Nayarit,Del Nayar,1.335833749,3.272251309,3.831417625,3.079630444,33.9,3.2,13.1,1071,5.279737444
18010,Nayarit,Rosamorada,-0.838323697,0.380517504,0,0.535331906,31.5,3.1,23.1,250,6.912210398
18011,Nayarit,Ruíz,-0.770817934,0.557103064,0,1.538461538,32.7,3,25.7,272,6.850728009
18012,Nayarit,San Blas,-0.968175768,0,0,0,30.5,2.9,19.6,719,7.625421955
18013,Nayarit,San Pedro Lagunillas,-1.116043635,0,0,0,30.7,3.2,21.6,95,7.400767039
18014,Nayarit,Santa María del Oro,-0.892632813,0,0,0,33.2,3,20.4,626,7.774633066
18015,Nayarit,Santiago Ixcuintla,-0.973928077,0.288892099,0.276931598,0.301932367,30,2.9,21.7,529,7.294168704
18016,Nayarit,Tecuala,-0.928914544,0,0,0,31.8,3.2,24.1,339,6.676317709
18017,Nayarit,Tepic,-1.386071599,0.29608185,0.284161546,0.445632799,35.7,2.2,23.5,6855,7.985406816
18018,Nayarit,Tuxpan,-1.042075668,0,0,0,31.5,2.7,24.8,133,7.587519364
18019,Nayarit,La Yesca,0.105453647,0,0,0,36.9,3.2,16.5,259,6.681617704
18020,Nayarit,Bahía de Banderas,-1.237464799,0.127226463,0.152276534,0,32.3,2.2,22.8,771,7.299546216
19001,Nuevo León,Abasolo,-1.232768327,0,0,0,31.4,2.5,24.7,28,7.056193694
19002,Nuevo León,Agualeguas,-1.207469242,0,0,0,27.5,2.8,25.4,23,8.837706044
19003,Nuevo León,Los Aldamas,-1.134965866,0,0,0,28.2,2.8,14,4,7.787563131
19004,Nuevo León,Allende,-1.361089584,0,0,0,29.7,2.3,25.1,186,8.958809865
19005,Nuevo León,Anáhuac,-1.169277175,0,0,0,32.3,2.6,24.9,381,8.007545539
19006,Nuevo León,Apodaca,-1.498971014,0.503862949,0.50502925,0,30.3,1.9,26.9,2816,7.987982187
19007,Nuevo León,Aramberri,-0.576262553,0,0,0,30.7,3.4,27.2,40,6.350330918
19008,Nuevo León,Bustamante,-1.298027882,0,0,0,30.5,2.7,28.5,212,7.78386995
19009,Nuevo León,Cadereyta Jiménez,-1.329615753,0,0,0,29.7,2.3,24.8,962,8.271648958
19010,Nuevo León,Carmen,-1.291653666,0,0,0,26.8,2.1,21.7,76,7.774338191
19011,Nuevo León,Cerralvo,-1.218166047,0,0,0,29.1,2.6,19.7,30,8.20254356
19012,Nuevo León,Ciénega de Flores,-1.388239358,0.595238095,0.595592615,0,28.3,2.1,20.1,158,7.188915742
19013,Nuevo León,China,-1.176952448,0,0,0,29.1,2.6,19.6,68,8.14939103
19014,Nuevo León,Dr. Arroyo,-0.574989516,0,0,0,29.4,3.6,23.2,139,6.455050493
19015,Nuevo León,Dr. Coss,-1.018694172,0,0,0,28.5,2.8,12.5,4,8.30858396
19016,Nuevo León,Dr. González,-1.02191154,5.376344086,0,5.376344086,28.8,2.8,18.7,20,7.692937271
19017,Nuevo León,Galeana,-0.787056383,0.377073906,0,0.579038796,30.6,3.1,25.1,251,6.72688883
19018,Nuevo León,García,-1.347544209,0.837871806,0.843525938,0,24.2,1.9,20.8,963,7.490709865
19019,Nuevo León,San Pedro Garza García,-1.559992914,0,0,0,40,1.9,14.8,1434,8.764421025
19020,Nuevo León,Gral. Bravo,-1.140406043,0,0,0,26.8,2.7,18.3,26,8.178580066
19021,Nuevo León,Gral. Escobedo,-1.408428548,0.608710088,0.609249515,0,31.4,2,21.8,2367,7.702867355
19022,Nuevo León,Gral. Terán,-1.096400873,0,0,0,28.2,2.7,22,73,8.412017818
19023,Nuevo León,Gral. Treviño,-1.124867737,0,0,0,27.2,2.9,33.7,2,8.7527688
19024,Nuevo León,Gral. Zaragoza,-0.442166291,0,0,0,34.6,3.5,21.6,11,6.341949115
19025,Nuevo León,Gral. Zuazua,-1.427316628,0.483091787,0,27.02702703,23,1.9,22.2,224,7.07478939
19026,Nuevo León,Guadalupe,-1.475223691,0.482991789,0.483225183,0,34.5,2.1,24.3,4464,7.658401084
19027,Nuevo León,Los Herreras,-1.158257241,0,0,0,26.1,2.9,13.4,13,8.12173528
19028,Nuevo León,Higueras,-1.117650314,0,0,0,29.4,2.4,20.9,6,7.93874263
19029,Nuevo León,Hualahuises,-1.230352864,2.93255132,3.003003003,0,30.9,2.6,22.4,16,7.843992644
19030,Nuevo León,Iturbide,-0.769964193,0,0,0,32.9,2.9,21,9,7.265392897
19031,Nuevo León,Juárez,-1.393518418,0.411725955,0.41322314,0,26.7,2,22.6,1499,7.037381444
19032,Nuevo León,Lampazos de Naranjo,-1.237593905,0,0,0,29.6,2.6,27.6,319,8.156142737
19033,Nuevo León,Linares,-1.24969912,0.559284116,0.56839712,0,31.6,2.5,22.9,241,8.190239014
19034,Nuevo León,Marín,-1.276260496,0,0,0,30.6,2.3,18.7,52,6.826132579
19035,Nuevo León,Melchor Ocampo,-1.269783875,0,0,0,25.3,2.7,26.7,2,8.204861111
19036,Nuevo León,Mier y Noriega,-0.519096575,0,0,0,30.2,4.1,13.9,23,6.461836308
19037,Nuevo León,Mina,-1.077828034,0,0,0,31.5,2.8,26.6,21,7.119918385
19038,Nuevo León,Montemorelos,-1.258686194,0,0,0,31.5,2.4,19.3,377,8.830687497
19039,Nuevo León,Monterrey,-1.449251501,0.387101769,0.387326671,0,35.3,2.1,19.6,11160,7.915326886
19040,Nuevo León,Parás,-1.164511122,0,0,0,26.6,2.6,16.2,18,8.272115385
19041,Nuevo León,Pesquería,-1.251661416,0,0,0,28.6,2.1,19.4,143,6.830479243
19042,Nuevo León,Los Ramones,-1.036574734,0,0,0,29.2,3.1,20.2,45,8.406938984
19043,Nuevo León,Rayones,-0.641904186,0,0,0,29.3,3.2,21.6,20,7.523764479
19044,Nuevo León,Sabinas Hidalgo,-1.365474743,0,0,0,30.5,2.4,27.5,1920,8.337789481
19045,Nuevo León,Salinas Victoria,-1.02054188,0.51072523,0.514933059,0,29.8,2.4,18.1,206,7.03682217
19046,Nuevo León,San Nicolás de los Garza,-1.5524,0.124851739,0.124851739,0,37.3,2.1,25.1,2297,8.35669144
19047,Nuevo León,Hidalgo,-1.293959191,0,0,0,30.4,2.4,25.4,57,7.844577124
19048,Nuevo León,Santa Catarina,-1.439916794,0.481386393,0.482353887,0,33.3,2.1,23.2,1943,7.682199505
19049,Nuevo León,Santiago,-1.36979147,0,0,0,31.6,2.2,25.8,292,8.541427554
19050,Nuevo León,Vallecillo,-0.990295028,11.76470588,0,11.76470588,28.1,2.8,9.8,77,7.966269841
19051,Nuevo León,Villaldama,-1.267696596,0,0,0,32.7,2.7,29.4,142,8.143456821
20001,Oaxaca,Abejones,-0.159083118,0,0,0,40.1,3.2,-6,5,7.515734266
20002,Oaxaca,Acatlán de Pérez Figueroa,-0.398248301,0.536480687,0,1.239157373,35.5,2.7,16.8,338,6.708786907
20003,Oaxaca,Asunción Cacalotepec,0.225169739,0,0,0,32.7,3,10.4,13,6.336706349
20004,Oaxaca,Asunción Cuyotepeji,-0.683576285,0,0,0,42.2,3.3,13.3,20,6.415384615
20005,Oaxaca,Asunción Ixtaltepec,-0.805046926,1.642036125,2.242152466,0,32.8,2.5,20.7,112,7.343681773
20006,Oaxaca,Asunción Nochixtlán,-0.605733221,0.546448087,0.611620795,0,35.7,2.7,21.6,153,6.515495701
20007,Oaxaca,Asunción Ocotlán,0.489654824,0,0,0,33.3,3.2,4.9,14,6.326479076
20008,Oaxaca,Asunción Tlacolulita,-0.523373159,0,0,0,31.2,3.3,15.4,6,6.197916667
20009,Oaxaca,Ayotzintepec,-0.486512827,9.090909091,5.681818182,22.72727273,38,3,14.1,9,6.582283567
20010,Oaxaca,El Barrio de la Soledad,-1.105953623,0,0,0,32.7,2.4,28.3,67,7.558929359
20011,Oaxaca,Calihualá,0.051562131,0,0,0,38.1,3.3,-6,18,6.761428571
20012,Oaxaca,Candelaria Loxicha,0.326119118,2.528445006,0,2.528445006,36.4,2.9,13.5,37,5.289900939
20013,Oaxaca,Ciénega de Zimatlán,-0.726682513,0,0,0,32.4,2.7,13,21,7.313174603
20014,Oaxaca,Ciudad Ixtepec,-1.044427864,1.209189843,1.238390093,0,33.1,2.2,21.9,304,7.040820387
20015,Oaxaca,Coatecas Altas,0.819790301,0,0,0,33.4,3.2,-6,46,6.369016021
20016,Oaxaca,Coicoyán de las Flores,1.341817571,7.692307692,0,7.692307692,38.6,3.3,1.2,157,5.201639712
20017,Oaxaca,La Compañía,0.183673743,0,0,0,33.4,3.4,6.5,8,7.072435897
20018,Oaxaca,Concepción Buenavista,-0.243695084,0,0,0,36.4,4,6.5,7,5.876785714
20019,Oaxaca,Concepción Pápalo,-0.054315728,0,0,0,32.1,3.3,5.3,8,7.12038881
20020,Oaxaca,Constancia del Rosario,0.310215389,0,0,0,39.8,2.9,10.2,33,5.529615898
20021,Oaxaca,Cosolapa,-0.587333422,0,0,0,35.4,2.5,21.8,87,6.998569132
20022,Oaxaca,Cosoltepec,-0.622546189,0,0,0,29.2,4.5,3.8,9,6.876136364
20023,Oaxaca,Cuilápam de Guerrero,-0.627333596,0,0,0,33,2.2,19.2,97,7.389610672
20024,Oaxaca,Cuyamecalco Villa de Zaragoza,0.337860088,0,0,0,38.7,3.6,10.4,49,7.420833417
20025,Oaxaca,Chahuites,-0.404555606,1.404494382,1.443001443,0,30.6,2.7,14.7,69,5.39199483
20026,Oaxaca,Chalcatongo de Hidalgo,-0.15358644,2.114164905,0,2.114164905,32.3,3.1,15.8,49,6.200879179
20027,Oaxaca,Chiquihuitlán de Benito Juárez,0.295951912,10.1010101,0,10.1010101,33.6,2.9,12.6,13,7.49321998
20028,Oaxaca,Heroica Ciudad de Ejutla de Crespo,-0.219514864,1.366120219,1.923076923,0,35,2.8,11.7,173,6.738785622
20029,Oaxaca,Eloxochitlán de Flores Magón,1.016575792,3.745318352,0,3.745318352,35.2,3.3,11.6,255,6.961956522
20030,Oaxaca,El Espinal,-1.1788413,2.551020408,2.659574468,0,32.2,2.1,20.4,42,7.276600693
20031,Oaxaca,Tamazulápam del Espíritu Santo,0.092155759,2.398081535,0,6.578947368,36.1,2.9,10.9,23,5.989598749
20032,Oaxaca,Fresnillo de Trujano,-0.235519942,0,0,0,37.4,3.5,13.5,23,7.342074592
20033,Oaxaca,Guadalupe Etla,-1.163838841,0,0,0,36,2.1,23.4,19,7.908139516
20034,Oaxaca,Guadalupe de Ramírez,-0.528432982,0,0,0,34,3.8,18,17,7.404385965
20035,Oaxaca,Guelatao de Juárez,-1.407678676,0,0,0,40.2,2.1,32.7,2,8.08459596
20036,Oaxaca,Guevea de Humboldt,-0.095217559,0,0,0,34.5,3,16.3,53,6.737683354
20037,Oaxaca,Mesones Hidalgo,0.406074443,0,0,0,35.2,3.3,8.5,27,5.884276007
20038,Oaxaca,Villa Hidalgo,-0.099417708,0,0,0,37.6,2.7,5.8,35,7.426609848
20039,Oaxaca,Heroica Ciudad de Huajuapan de León,-0.990806568,0,0,0,39.7,2.4,22.6,883,6.576111393
20040,Oaxaca,Huautepec,0.925877281,7.90513834,0,7.90513834,38.8,3.1,11.1,239,6.044638299
20041,Oaxaca,Huautla de Jiménez,0.431866631,2.071465562,1.901140684,2.275312856,37.5,2.8,20.5,1769,6.320447773
20042,Oaxaca,Ixtlán de Juárez,-0.431778551,1.672240803,0,9.174311927,36.1,2.7,20.5,38,6.909384024
20043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,-0.784713693,0.316455696,0.324412003,0,33.2,2.2,15.5,335,6.823043804
20044,Oaxaca,Loma Bonita,-0.751313442,0.99950025,0.562429696,4.484304933,33,2.6,14.6,314,6.280257914
20045,Oaxaca,Magdalena Apasco,-1.202988088,0,0,0,34.2,2.1,22.9,33,7.696285682
20046,Oaxaca,Magdalena Jaltepec,-0.296324962,0,0,0,29.9,3.5,6.9,11,6.278574815
20047,Oaxaca,Santa Magdalena Jicotlán,-1.010812903,0,0,0,31.6,3.6,-6,1,7.083333333
20048,Oaxaca,Magdalena Mixtepec,0.53446319,23.80952381,0,23.80952381,37.2,3.5,-6,2,4.896428571
20049,Oaxaca,Magdalena Ocotlán,-0.385943208,0,0,0,32.9,2.6,20.3,18,7.682142857
20050,Oaxaca,Magdalena Peñasco,0.334190127,0,0,0,32.7,3.3,5.9,172,7.191652387
20051,Oaxaca,Magdalena Teitipac,0.475167697,0,0,0,27.7,2.9,1.2,191,6.737941173
20052,Oaxaca,Magdalena Tequisistlán,-0.592785345,0,0,0,33.8,3,21.5,32,6.433347039
20053,Oaxaca,Magdalena Tlacotepec,-0.716958067,0,0,0,28.1,2.8,13.5,9,7.55
20054,Oaxaca,Magdalena Zahuatlán,-0.621800733,0,0,0,36.9,3.2,-6,0,6.285714286
20055,Oaxaca,Mariscala de Juárez,-0.521911558,0,0,0,37.1,3.8,17.3,34,6.329753074
20056,Oaxaca,Mártires de Tacubaya,-0.342586906,0,0,0,33.5,3.7,9,6,6.243303571
20057,Oaxaca,Matías Romero Avendaño,-0.693960283,1.901140684,2.399520096,0,34.6,2.6,22.7,616,6.656045689
20058,Oaxaca,Mazatlán Villa de Flores,0.642614172,0,0,0,33,3.7,12.7,626,6.262401816
20059,Oaxaca,Miahuatlán de Porfirio Díaz,-0.287078099,0.427715997,0,1.386962552,37.1,2.6,16.2,871,7.085036738
20060,Oaxaca,Mixistlán de la Reforma,0.157488592,0,0,0,35,2.8,4.3,24,6.23748142
20061,Oaxaca,Monjas,0.331513863,0,0,0,35.4,3,3.6,23,6.93359299
20062,Oaxaca,Natividad,-0.9897,0,0,0,41.6,2.6,24.1,1,7.408234127
20063,Oaxaca,Nazareno Etla,-1.11240881,0,0,0,35.6,2.2,24.3,20,7.827155659
20064,Oaxaca,Nejapa de Madero,-0.458536116,0,0,0,34.6,2.9,16.5,63,7.166529159
20065,Oaxaca,Ixpantepec Nieves,0.095149069,0,0,0,27.6,3.8,12.7,23,6.416316527
